Date,State,Confirmed,Deaths,Recovered,New Cases
2021-06-30,Puducherry,116985,1748,112892.0,196.0
2021-07-01,Puducherry,117249,1749,113146.0,264.0
2021-03-02,Punjab,182809,5850,172106.0,0.0
2021-03-03,Punjab,183538,5860,172480.0,729.0
2021-03-04,Punjab,184310,5872,172845.0,772.0
2021-03-05,Punjab,185381,5887,173230.0,1071.0
2021-03-06,Punjab,186189,5898,173630.0,808.0
2021-03-07,Punjab,187348,5910,174274.0,1159.0
2021-03-08,Punjab,188391,5927,174967.0,1043.0
2021-03-09,Punjab,189620,5941,175659.0,1229.0
2021-03-10,Punjab,190647,5961,176164.0,1027.0
2021-03-11,Punjab,192040,5978,176660.0,1393.0
2021-03-12,Punjab,193345,5996,177280.0,1305.0
2021-03-13,Punjab,194753,6030,178271.0,1408.0
2021-03-14,Punjab,196263,6052,179295.0,1510.0
2021-03-15,Punjab,197755,6072,180133.0,1492.0
2021-03-16,Punjab,199573,6099,181532.0,1818.0
2021-03-17,Punjab,201036,6137,182283.0,1463.0
2021-03-18,Punjab,203049,6172,183557.0,2013.0
2021-03-19,Punjab,205418,6204,184848.0,2369.0
2021-03-20,Punjab,207888,6242,186187.0,2470.0
2021-03-21,Punjab,210466,6280,187198.0,2578.0
2021-03-22,Punjab,213110,6324,188529.0,2644.0
2021-03-23,Punjab,215409,6382,190399.0,2299.0
2021-03-24,Punjab,217663,6435,191825.0,2254.0
2021-03-25,Punjab,220276,6474,193280.0,2613.0
2021-03-26,Punjab,222937,6517,195015.0,2661.0
2021-03-27,Punjab,226059,6576,196831.0,3122.0
2021-03-28,Punjab,228864,6621,198972.0,2805.0
2021-03-29,Punjab,231734,6690,201127.0,2870.0
2021-03-30,Punjab,234602,6749,203710.0,2868.0
2021-03-31,Punjab,236790,6813,206246.0,2188.0
2021-04-01,Punjab,239734,6868,209034.0,2944.0
2021-04-02,Punjab,242895,6926,211325.0,3161.0
2021-04-03,Punjab,245768,6983,213327.0,2873.0
2021-04-04,Punjab,248454,7032,216108.0,2686.0
2021-04-05,Punjab,251460,7083,219063.0,3006.0
2021-04-06,Punjab,254152,7155,221578.0,2692.0
2021-04-07,Punjab,257057,7216,223928.0,2905.0
2021-04-08,Punjab,260020,7278,226887.0,2963.0
2021-04-09,Punjab,263090,7334,229367.0,3070.0
2021-04-10,Punjab,266494,7390,231885.0,3404.0
2021-04-11,Punjab,269733,7448,234270.0,3239.0
2021-04-12,Punjab,272772,7507,237391.0,3039.0
2021-04-13,Punjab,276223,7559,240798.0,3451.0
2021-04-14,Punjab,279203,7609,243410.0,2980.0
2021-04-15,Punjab,282505,7672,246583.0,3302.0
2021-04-16,Punjab,286816,7722,249061.0,4311.0
2021-04-17,Punjab,290707,7772,252190.0,3891.0
2021-04-18,Punjab,295138,7834,254805.0,4431.0
2021-04-19,Punjab,300038,7902,257946.0,4900.0
2021-04-20,Punjab,304660,7985,261364.0,4622.0
2021-04-21,Punjab,309316,8045,264562.0,4656.0
2021-04-22,Punjab,314269,8114,267289.0,4953.0
2021-04-23,Punjab,319719,8189,270946.0,5450.0
2021-04-24,Punjab,326447,8264,274240.0,6728.0
2021-04-25,Punjab,332110,8356,277189.0,5663.0
2021-04-26,Punjab,339090,8432,282504.0,6980.0
2021-04-27,Punjab,345366,8530,286942.0,6276.0
2021-04-28,Punjab,351282,8630,290716.0,5916.0
2021-04-29,Punjab,358186,8772,295988.0,6904.0
2021-04-30,Punjab,364910,8909,301047.0,6724.0
2021-05-01,Punjab,370973,9022,306153.0,6063.0
2021-05-02,Punjab,377990,9160,310601.0,7017.0
2021-05-03,Punjab,385270,9317,315845.0,7280.0
2021-05-04,Punjab,392042,9472,321861.0,6772.0
2021-05-05,Punjab,399556,9645,327976.0,7514.0
2021-05-06,Punjab,407509,9825,334677.0,7953.0
2021-05-07,Punjab,416350,9979,339803.0,8841.0
2021-05-08,Punjab,424647,10144,344779.0,8297.0
2021-05-09,Punjab,433689,10315,351426.0,9042.0
2021-05-10,Punjab,442125,10506,357276.0,8436.0
2021-05-11,Punjab,450674,10704,364170.0,8549.0
2021-05-12,Punjab,459268,10918,371494.0,8594.0
2021-05-13,Punjab,467539,11111,376465.0,8271.0
2021-05-14,Punjab,475949,11297,384702.0,8410.0
2021-05-15,Punjab,483984,11477,393148.0,8035.0
2021-05-16,Punjab,490755,11693,401273.0,6771.0
2021-05-17,Punjab,497705,11895,410332.0,6950.0
2021-05-18,Punjab,504586,12086,418884.0,6881.0
2021-05-19,Punjab,511652,12317,427058.0,7066.0
2021-05-20,Punjab,517954,12525,434930.0,6302.0
2021-05-21,Punjab,523423,12716,443666.0,5469.0
2021-05-22,Punjab,528676,12888,452318.0,5253.0
2021-05-23,Punjab,533973,13089,459681.0,5297.0
2021-05-24,Punjab,538994,13281,468208.0,5021.0
2021-05-25,Punjab,543475,13468,475011.0,4481.0
2021-05-26,Punjab,548231,13642,481462.0,4756.0
2021-05-27,Punjab,552235,13827,487859.0,4004.0
2021-05-28,Punjab,556089,14004,493854.0,3854.0
2021-05-29,Punjab,559795,14180,500651.0,3706.0
2021-05-30,Punjab,562831,14305,506349.0,3036.0
2021-05-31,Punjab,565415,14432,511720.0,2584.0
2021-06-01,Punjab,567607,14550,516624.0,2192.0
2021-06-02,Punjab,569756,14649,521663.0,2149.0
2021-06-03,Punjab,571970,14748,526089.0,2214.0
2021-06-04,Punjab,574114,14840,530601.0,2144.0
2021-06-05,Punjab,576119,14927,534915.0,2005.0
2021-06-06,Punjab,577997,15009,538534.0,1878.0
2021-06-07,Punjab,579560,15076,542324.0,1563.0
2021-06-08,Punjab,580829,15160,545674.0,1269.0
2021-06-09,Punjab,582081,15219,548316.0,1252.0
2021-06-10,Punjab,583474,15293,550837.0,1393.0
2021-06-11,Punjab,584785,15367,553174.0,1311.0
2021-06-12,Punjab,585986,15435,555245.0,1201.0
2021-06-13,Punjab,586947,15503,557380.0,961.0
2021-06-14,Punjab,587903,15562,559360.0,956.0
2021-06-15,Punjab,588525,15602,561010.0,622.0
2021-06-16,Punjab,589153,15650,562701.0,628.0
2021-06-17,Punjab,589828,15698,564084.0,675.0
2021-06-18,Punjab,590556,15738,565339.0,728.0
2021-06-19,Punjab,591168,15771,566568.0,612.0
2021-06-20,Punjab,591762,15802,567883.0,594.0
2021-06-21,Punjab,592303,15826,569056.0,541.0
2021-06-22,Punjab,592658,15854,570327.0,355.0
2021-06-23,Punjab,593063,15888,571207.0,405.0
2021-06-24,Punjab,593572,15923,572008.0,509.0
2021-06-25,Punjab,593941,15944,572723.0,369.0
2021-06-26,Punjab,594279,15956,573491.0,338.0
2021-06-27,Punjab,594586,15979,574231.0,307.0
2021-06-28,Punjab,594883,15991,574872.0,297.0
2021-06-29,Punjab,595136,16011,575486.0,253.0
2021-06-30,Punjab,595351,16033,575971.0,215.0
2021-07-01,Punjab,595609,16052,576423.0,258.0
2021-03-02,Rajasthan,320455,2787,316364.0,0.0
2021-03-03,Rajasthan,320557,2787,316430.0,102.0
2021-03-04,Rajasthan,320772,2787,316515.0,215.0
2021-03-05,Rajasthan,320928,2788,316631.0,156.0
2021-03-06,Rajasthan,321123,2789,316750.0,195.0
2021-03-07,Rajasthan,321356,2789,316864.0,233.0
2021-03-08,Rajasthan,321532,2789,316988.0,176.0
2021-03-09,Rajasthan,321711,2789,317039.0,179.0
2021-03-10,Rajasthan,321890,2789,317138.0,179.0
2021-03-11,Rajasthan,322078,2789,317257.0,188.0
2021-03-12,Rajasthan,322281,2789,317350.0,203.0
2021-03-13,Rajasthan,322518,2789,317487.0,237.0
2021-03-14,Rajasthan,322719,2789,317601.0,201.0
2021-03-15,Rajasthan,322969,2790,317726.0,250.0
2021-03-16,Rajasthan,323220,2790,317858.0,251.0
2021-03-17,Rajasthan,323461,2791,318009.0,241.0
2021-03-18,Rajasthan,323774,2791,318132.0,313.0
2021-03-19,Rajasthan,324101,2794,318284.0,327.0
2021-03-20,Rajasthan,324503,2796,318586.0,402.0
2021-03-21,Rajasthan,324948,2796,318842.0,445.0
2021-03-22,Rajasthan,325424,2798,319041.0,476.0
2021-03-23,Rajasthan,326026,2803,319217.0,602.0
2021-03-24,Rajasthan,326506,2807,319437.0,480.0
2021-03-25,Rajasthan,327175,2808,319695.0,669.0
2021-03-26,Rajasthan,327890,2808,319933.0,715.0
2021-03-27,Rajasthan,328743,2811,320199.0,853.0
2021-03-28,Rajasthan,329595,2811,320426.0,852.0
2021-03-29,Rajasthan,330676,2813,320704.0,1081.0
2021-03-30,Rajasthan,331578,2813,320971.0,902.0
2021-03-31,Rajasthan,332243,2813,321275.0,665.0
2021-04-01,Rajasthan,333149,2818,321668.0,906.0
2021-04-02,Rajasthan,334499,2822,322114.0,1350.0
2021-04-03,Rajasthan,335921,2824,322613.0,1422.0
2021-04-04,Rajasthan,337596,2827,323031.0,1675.0
2021-04-05,Rajasthan,339325,2829,323618.0,1729.0
2021-04-06,Rajasthan,341754,2841,324145.0,2429.0
2021-04-07,Rajasthan,343990,2854,324996.0,2236.0
2021-04-08,Rajasthan,346791,2866,325779.0,2801.0
2021-04-09,Rajasthan,350317,2866,326299.0,3526.0
2021-04-10,Rajasthan,354287,2898,327304.0,3970.0
2021-04-11,Rajasthan,358688,2916,327866.0,4401.0
2021-04-12,Rajasthan,363793,2926,328881.0,5105.0
2021-04-13,Rajasthan,369564,2951,330172.0,5771.0
2021-04-14,Rajasthan,375092,2979,331423.0,5528.0
2021-04-15,Rajasthan,381292,3008,333379.0,6200.0
2021-04-16,Rajasthan,387950,3041,335633.0,6658.0
2021-04-17,Rajasthan,395309,3072,338424.0,7359.0
2021-04-18,Rajasthan,404355,3109,341247.0,9046.0
2021-04-19,Rajasthan,414617,3151,344331.0,10262.0
2021-04-20,Rajasthan,426584,3204,346739.0,11967.0
2021-04-21,Rajasthan,438785,3268,349946.0,12201.0
2021-04-22,Rajasthan,453407,3330,353711.0,14622.0
2021-04-23,Rajasthan,467875,3389,357329.0,14468.0
2021-04-24,Rajasthan,483273,3453,362526.0,15398.0
2021-04-25,Rajasthan,498628,3527,367485.0,15355.0
2021-04-26,Rajasthan,514437,3601,374134.0,15809.0
2021-04-27,Rajasthan,530875,3685,380550.0,16438.0
2021-04-28,Rajasthan,546964,3806,387976.0,16089.0
2021-04-29,Rajasthan,563577,3926,396279.0,16613.0
2021-04-30,Rajasthan,580846,4084,407243.0,17269.0
2021-05-01,Rajasthan,598001,4239,417277.0,17155.0
2021-05-02,Rajasthan,615653,4399,428953.0,17652.0
2021-05-03,Rajasthan,633951,4558,440215.0,18298.0
2021-05-04,Rajasthan,651247,4712,452164.0,17296.0
2021-05-05,Rajasthan,668221,4866,466310.0,16974.0
2021-05-06,Rajasthan,685036,5021,483332.0,16815.0
2021-05-07,Rajasthan,702568,5182,499376.0,17532.0
2021-05-08,Rajasthan,720799,5346,516306.0,18231.0
2021-05-09,Rajasthan,738786,5506,533973.0,17987.0
2021-05-10,Rajasthan,756707,5665,550853.0,17921.0
2021-05-11,Rajasthan,773194,5825,564352.0,16487.0
2021-05-12,Rajasthan,789274,5994,577550.0,16080.0
2021-05-13,Rajasthan,805658,6158,590390.0,16384.0
2021-05-14,Rajasthan,821525,6317,603319.0,15867.0
2021-05-15,Rajasthan,835814,6472,616589.0,14289.0
2021-05-16,Rajasthan,849389,6621,634070.0,13575.0
2021-05-17,Rajasthan,859669,6777,658510.0,10280.0
2021-05-18,Rajasthan,871266,6934,687969.0,11597.0
2021-05-19,Rajasthan,879664,7080,713129.0,8398.0
2021-05-20,Rajasthan,889513,7219,729168.0,9849.0
2021-05-21,Rajasthan,897193,7346,745873.0,7680.0
2021-05-22,Rajasthan,903418,7475,764137.0,6225.0
2021-05-23,Rajasthan,909521,7590,779601.0,6103.0
2021-05-24,Rajasthan,916042,7703,796121.0,6521.0
2021-05-25,Rajasthan,920456,7806,812775.0,4414.0
2021-05-26,Rajasthan,923860,7911,828558.0,3404.0
2021-05-27,Rajasthan,927746,8018,841602.0,3886.0
2021-05-28,Rajasthan,931200,8103,851998.0,3454.0
2021-05-29,Rajasthan,933848,8181,863175.0,2648.0
2021-05-30,Rajasthan,936162,8251,871283.0,2314.0
2021-05-31,Rajasthan,938460,8317,880919.0,2298.0
2021-06-01,Rajasthan,939958,8385,888919.0,1498.0
2021-06-02,Rajasthan,940960,8450,895033.0,1002.0
2021-06-03,Rajasthan,942236,8515,901071.0,1276.0
2021-06-04,Rajasthan,943494,8559,907527.0,1258.0
2021-06-05,Rajasthan,944500,8599,911897.0,1006.0
2021-06-06,Rajasthan,945442,8631,915261.0,942.0
2021-06-07,Rajasthan,946346,8656,919115.0,904.0
2021-06-08,Rajasthan,946975,8687,922544.0,629.0
2021-06-09,Rajasthan,947504,8719,925161.0,529.0
2021-06-10,Rajasthan,948024,8749,927443.0,520.0
2021-06-11,Rajasthan,948562,8772,929711.0,538.0
2021-06-12,Rajasthan,949008,8799,931186.0,446.0
2021-06-13,Rajasthan,949376,8815,932161.0,368.0
2021-06-14,Rajasthan,949684,8822,933421.0,308.0
2021-06-15,Rajasthan,949961,8842,934652.0,277.0
2021-06-16,Rajasthan,950133,8856,935658.0,172.0
2021-06-17,Rajasthan,950413,8865,936586.0,280.0
2021-06-18,Rajasthan,950618,8875,937481.0,205.0
2021-06-19,Rajasthan,950768,8884,938101.0,150.0
2021-06-20,Rajasthan,950961,8891,938619.0,193.0
2021-06-21,Rajasthan,951105,8895,939131.0,144.0
2021-06-22,Rajasthan,951256,8901,939664.0,151.0
2021-06-23,Rajasthan,951393,8904,940101.0,137.0
2021-06-24,Rajasthan,951548,8905,940465.0,155.0
2021-06-25,Rajasthan,951695,8905,940771.0,147.0
2021-06-26,Rajasthan,951826,8905,941048.0,131.0
2021-06-27,Rajasthan,951967,8910,941218.0,141.0
2021-06-28,Rajasthan,952129,8914,941482.0,162.0
2021-06-29,Rajasthan,952201,8916,941692.0,72.0
2021-06-30,Rajasthan,952322,8918,941839.0,121.0
2021-07-01,Rajasthan,952422,8921,942030.0,100.0
2021-03-02,Sikkim,6145,135,5965.0,0.0
2021-03-03,Sikkim,6147,135,5975.0,2.0
2021-03-04,Sikkim,6150,135,5986.0,3.0
2021-03-05,Sikkim,6154,135,5987.0,4.0
2021-03-06,Sikkim,6157,135,5987.0,3.0
2021-03-07,Sikkim,6167,135,5988.0,10.0
2021-03-08,Sikkim,6174,135,5989.0,7.0
2021-03-09,Sikkim,6174,135,5989.0,0.0
2021-03-10,Sikkim,6175,135,5990.0,1.0
2021-03-11,Sikkim,6178,135,5994.0,3.0
2021-03-12,Sikkim,6179,135,5994.0,1.0
2021-03-13,Sikkim,6183,135,5994.0,4.0
2021-03-14,Sikkim,6184,135,6002.0,1.0
2021-03-15,Sikkim,6184,135,6003.0,0.0
2021-03-16,Sikkim,6184,135,6008.0,0.0
2021-03-17,Sikkim,6191,135,6012.0,7.0
2021-03-18,Sikkim,6194,135,6013.0,3.0
2021-03-19,Sikkim,6196,135,6013.0,2.0
2021-03-20,Sikkim,6199,135,6015.0,3.0
2021-03-21,Sikkim,6204,135,6016.0,5.0
2021-03-22,Sikkim,6206,135,6017.0,2.0
2021-03-23,Sikkim,6206,135,6022.0,0.0
2021-03-24,Sikkim,6208,135,6031.0,2.0
2021-03-25,Sikkim,6210,135,6032.0,2.0
2021-03-26,Sikkim,6212,135,6037.0,2.0
2021-03-27,Sikkim,6215,135,6039.0,3.0
2021-03-28,Sikkim,6226,135,6041.0,11.0
2021-03-29,Sikkim,6227,135,6048.0,1.0
2021-03-30,Sikkim,6227,135,6049.0,0.0
2021-03-31,Sikkim,6233,135,6050.0,6.0
2021-04-01,Sikkim,6235,135,6053.0,2.0
2021-04-02,Sikkim,6241,135,6060.0,6.0
2021-04-03,Sikkim,6245,135,6064.0,4.0
2021-04-04,Sikkim,6251,135,6068.0,6.0
2021-04-05,Sikkim,6257,135,6071.0,6.0
2021-04-06,Sikkim,6263,136,6071.0,6.0
2021-04-07,Sikkim,6286,136,6085.0,23.0
2021-04-08,Sikkim,6317,136,6086.0,31.0
2021-04-09,Sikkim,6323,136,6090.0,6.0
2021-04-10,Sikkim,6329,136,6092.0,6.0
2021-04-11,Sikkim,6351,136,6099.0,22.0
2021-04-12,Sikkim,6405,136,6100.0,54.0
2021-04-13,Sikkim,6410,136,6113.0,5.0
2021-04-14,Sikkim,6435,136,6124.0,25.0
2021-04-15,Sikkim,6456,136,6127.0,21.0
2021-04-16,Sikkim,6497,136,6132.0,41.0
2021-04-17,Sikkim,6519,136,6142.0,22.0
2021-04-18,Sikkim,6591,136,6150.0,72.0
2021-04-19,Sikkim,6696,136,6161.0,105.0
2021-04-20,Sikkim,6705,136,6165.0,9.0
2021-04-21,Sikkim,6796,136,6172.0,91.0
2021-04-22,Sikkim,6846,136,6174.0,50.0
2021-04-23,Sikkim,6970,137,6193.0,124.0
2021-04-24,Sikkim,7037,137,6207.0,67.0
2021-04-25,Sikkim,7158,137,6223.0,121.0
2021-04-26,Sikkim,7306,138,6234.0,148.0
2021-04-27,Sikkim,7329,140,6261.0,23.0
2021-04-28,Sikkim,7426,142,6302.0,97.0
2021-04-29,Sikkim,7577,143,6328.0,151.0
2021-04-30,Sikkim,7747,146,6354.0,170.0
2021-05-01,Sikkim,7952,147,6373.0,205.0
2021-05-02,Sikkim,8211,148,6416.0,259.0
2021-05-03,Sikkim,8441,149,6484.0,230.0
2021-05-04,Sikkim,8468,150,6595.0,27.0
2021-05-05,Sikkim,8698,151,6617.0,230.0
2021-05-06,Sikkim,8919,155,6714.0,221.0
2021-05-07,Sikkim,9183,158,6769.0,264.0
2021-05-08,Sikkim,9451,160,6893.0,268.0
2021-05-09,Sikkim,9651,165,6958.0,200.0
2021-05-10,Sikkim,9878,167,7074.0,227.0
2021-05-11,Sikkim,9924,169,7215.0,46.0
2021-05-12,Sikkim,10165,177,7249.0,241.0
2021-05-13,Sikkim,10392,183,7343.0,227.0
2021-05-14,Sikkim,10623,192,7485.0,231.0
2021-05-15,Sikkim,10855,198,7655.0,232.0
2021-05-16,Sikkim,11070,203,7857.0,215.0
2021-05-17,Sikkim,11410,205,8109.0,340.0
2021-05-18,Sikkim,11480,210,8333.0,70.0
2021-05-19,Sikkim,11689,212,8427.0,209.0
2021-05-20,Sikkim,11955,214,8649.0,266.0
2021-05-21,Sikkim,12204,217,8865.0,249.0
2021-05-22,Sikkim,12521,220,9126.0,317.0
2021-05-23,Sikkim,12808,221,9393.0,287.0
2021-05-24,Sikkim,13132,224,9591.0,324.0
2021-05-25,Sikkim,13233,232,9817.0,101.0
2021-05-26,Sikkim,13511,237,9904.0,278.0
2021-05-27,Sikkim,13806,239,10145.0,295.0
2021-05-28,Sikkim,14214,240,10370.0,408.0
2021-05-29,Sikkim,14634,243,10597.0,420.0
2021-05-30,Sikkim,14907,247,10829.0,273.0
2021-05-31,Sikkim,15171,250,10960.0,264.0
2021-06-01,Sikkim,15317,253,11043.0,146.0
2021-06-02,Sikkim,15626,257,11377.0,309.0
2021-06-03,Sikkim,15876,260,11513.0,250.0
2021-06-04,Sikkim,16165,263,11718.0,289.0
2021-06-05,Sikkim,16518,266,12002.0,353.0
2021-06-06,Sikkim,16771,268,12285.0,253.0
2021-06-07,Sikkim,17111,273,12532.0,340.0
2021-06-08,Sikkim,17170,273,12846.0,59.0
2021-06-09,Sikkim,17425,275,13132.0,255.0
2021-06-10,Sikkim,17656,276,13511.0,231.0
2021-06-11,Sikkim,17943,279,13624.0,287.0
2021-06-12,Sikkim,18090,281,13901.0,147.0
2021-06-13,Sikkim,18257,281,14193.0,167.0
2021-06-14,Sikkim,18414,281,14580.0,157.0
2021-06-15,Sikkim,18450,281,14863.0,36.0
2021-06-16,Sikkim,18659,284,15136.0,209.0
2021-06-17,Sikkim,18806,285,15556.0,147.0
2021-06-18,Sikkim,18896,287,15702.0,90.0
2021-06-19,Sikkim,19058,290,15868.0,162.0
2021-06-20,Sikkim,19209,291,16167.0,151.0
2021-06-21,Sikkim,19296,293,16306.0,87.0
2021-06-22,Sikkim,19321,293,16580.0,25.0
2021-06-23,Sikkim,19458,296,16732.0,137.0
2021-06-24,Sikkim,19589,296,16903.0,131.0
2021-06-25,Sikkim,19681,298,17101.0,92.0
2021-06-26,Sikkim,19811,299,17257.0,130.0
2021-06-27,Sikkim,19941,301,17470.0,130.0
2021-06-28,Sikkim,20111,301,17673.0,170.0
2021-06-29,Sikkim,20182,304,17851.0,71.0
2021-06-30,Sikkim,20324,305,17954.0,142.0
2021-07-01,Sikkim,20544,307,18214.0,220.0
2021-03-02,Tamil Nadu,852016,12501,835506.0,0.0
2021-03-03,Tamil Nadu,852478,12502,835979.0,462.0
2021-03-04,Tamil Nadu,852967,12504,836473.0,489.0
2021-03-05,Tamil Nadu,853449,12508,836963.0,482.0
2021-03-06,Tamil Nadu,853992,12513,837525.0,543.0
2021-03-07,Tamil Nadu,854554,12517,838085.0,562.0
2021-03-08,Tamil Nadu,855121,12518,838606.0,567.0
2021-03-09,Tamil Nadu,855677,12521,839138.0,556.0
2021-03-10,Tamil Nadu,856246,12525,839648.0,569.0
2021-03-11,Tamil Nadu,856917,12530,840180.0,671.0
2021-03-12,Tamil Nadu,857602,12535,840723.0,685.0
2021-03-13,Tamil Nadu,858272,12539,841250.0,670.0
2021-03-14,Tamil Nadu,858967,12543,841762.0,695.0
2021-03-15,Tamil Nadu,859726,12547,842309.0,759.0
2021-03-16,Tamil Nadu,860562,12551,842862.0,836.0
2021-03-17,Tamil Nadu,861429,12556,843423.0,867.0
2021-03-18,Tamil Nadu,862374,12564,843999.0,945.0
2021-03-19,Tamil Nadu,863363,12573,844568.0,989.0
2021-03-20,Tamil Nadu,864450,12582,845178.0,1087.0
2021-03-21,Tamil Nadu,865693,12590,845812.0,1243.0
2021-03-22,Tamil Nadu,866982,12599,846480.0,1289.0
2021-03-23,Tamil Nadu,868367,12609,847139.0,1385.0
2021-03-24,Tamil Nadu,869804,12618,848041.0,1437.0
2021-03-25,Tamil Nadu,871440,12630,849064.0,1636.0
2021-03-26,Tamil Nadu,873219,12641,850091.0,1779.0
2021-03-27,Tamil Nadu,875190,12650,851222.0,1971.0
2021-03-28,Tamil Nadu,877279,12659,852463.0,2089.0
2021-03-29,Tamil Nadu,879473,12670,853733.0,2194.0
2021-03-30,Tamil Nadu,881752,12684,855085.0,2279.0
2021-03-31,Tamil Nadu,884094,12700,856548.0,2342.0
2021-04-01,Tamil Nadu,886673,12719,858075.0,2579.0
2021-04-02,Tamil Nadu,889490,12738,859709.0,2817.0
2021-04-03,Tamil Nadu,892780,12750,861424.0,3290.0
2021-04-04,Tamil Nadu,896226,12764,863258.0,3446.0
2021-04-05,Tamil Nadu,899807,12778,865071.0,3581.0
2021-04-06,Tamil Nadu,903479,12789,866913.0,3672.0
2021-04-07,Tamil Nadu,907124,12804,868722.0,3645.0
2021-04-08,Tamil Nadu,911110,12821,870546.0,3986.0
2021-04-09,Tamil Nadu,915386,12840,872415.0,4276.0
2021-04-10,Tamil Nadu,920827,12863,874305.0,5441.0
2021-04-11,Tamil Nadu,926816,12886,876257.0,5989.0
2021-04-12,Tamil Nadu,933434,12908,878571.0,6618.0
2021-04-13,Tamil Nadu,940145,12927,880910.0,6711.0
2021-04-14,Tamil Nadu,947129,12945,884199.0,6984.0
2021-04-15,Tamil Nadu,954948,12970,887663.0,7819.0
2021-04-16,Tamil Nadu,962935,12999,891839.0,7987.0
2021-04-17,Tamil Nadu,971384,13032,896759.0,8449.0
2021-04-18,Tamil Nadu,980728,13071,902022.0,9344.0
2021-04-19,Tamil Nadu,991451,13113,907947.0,10723.0
2021-04-20,Tamil Nadu,1002392,13157,914119.0,10941.0
2021-04-21,Tamil Nadu,1013378,13205,920369.0,10986.0
2021-04-22,Tamil Nadu,1025059,13258,927440.0,11681.0
2021-04-23,Tamil Nadu,1037711,13317,934966.0,12652.0
2021-04-24,Tamil Nadu,1051487,13395,943044.0,13776.0
2021-04-25,Tamil Nadu,1066329,13475,952186.0,14842.0
2021-04-26,Tamil Nadu,1081988,13557,963251.0,15659.0
2021-04-27,Tamil Nadu,1097672,13651,976876.0,15684.0
2021-04-28,Tamil Nadu,1113502,13728,990919.0,15830.0
2021-04-29,Tamil Nadu,1130167,13826,1006033.0,16665.0
2021-04-30,Tamil Nadu,1148064,13933,1021575.0,17897.0
2021-05-01,Tamil Nadu,1166756,14046,1037582.0,18692.0
2021-05-02,Tamil Nadu,1186344,14193,1054746.0,19588.0
2021-05-03,Tamil Nadu,1207112,14346,1072322.0,20768.0
2021-05-04,Tamil Nadu,1228064,14468,1090338.0,20952.0
2021-05-05,Tamil Nadu,1249292,14612,1109450.0,21228.0
2021-05-06,Tamil Nadu,1272602,14779,1129512.0,23310.0
2021-05-07,Tamil Nadu,1297500,14974,1151058.0,24898.0
2021-05-08,Tamil Nadu,1323965,15171,1173439.0,26465.0
2021-05-09,Tamil Nadu,1351362,15412,1196549.0,27397.0
2021-05-10,Tamil Nadu,1380259,15648,1220064.0,28897.0
2021-05-11,Tamil Nadu,1409237,15880,1240968.0,28978.0
2021-05-12,Tamil Nadu,1438509,16178,1260150.0,29272.0
2021-05-13,Tamil Nadu,1468864,16471,1279658.0,30355.0
2021-05-14,Tamil Nadu,1499485,16768,1298945.0,30621.0
2021-05-15,Tamil Nadu,1531377,17056,1318982.0,31892.0
2021-05-16,Tamil Nadu,1565035,17359,1339887.0,33658.0
2021-05-17,Tamil Nadu,1598216,17670,1361204.0,33181.0
2021-05-18,Tamil Nadu,1631291,18005,1381690.0,33075.0
2021-05-19,Tamil Nadu,1664350,18369,1403052.0,33059.0
2021-05-20,Tamil Nadu,1699225,18734,1426915.0,34875.0
2021-05-21,Tamil Nadu,1734804,19131,1452283.0,35579.0
2021-05-22,Tamil Nadu,1770988,19598,1476761.0,36184.0
2021-05-23,Tamil Nadu,1806861,20046,1502537.0,35873.0
2021-05-24,Tamil Nadu,1842344,20468,1527733.0,35483.0
2021-05-25,Tamil Nadu,1877211,20872,1554759.0,34867.0
2021-05-26,Tamil Nadu,1911496,21340,1583504.0,34285.0
2021-05-27,Tamil Nadu,1945260,21815,1613221.0,33764.0
2021-05-28,Tamil Nadu,1978621,22289,1643284.0,33361.0
2021-05-29,Tamil Nadu,2009700,22775,1674539.0,31079.0
2021-05-30,Tamil Nadu,2039716,23261,1706298.0,30016.0
2021-05-31,Tamil Nadu,2068580,23754,1739280.0,28864.0
2021-06-01,Tamil Nadu,2096516,24232,1770503.0,27936.0
2021-06-02,Tamil Nadu,2123029,24722,1802176.0,26513.0
2021-06-03,Tamil Nadu,2148346,25205,1834439.0,25317.0
2021-06-04,Tamil Nadu,2172751,25665,1866660.0,24405.0
2021-06-05,Tamil Nadu,2195402,26128,1900306.0,22651.0
2021-06-06,Tamil Nadu,2216812,26571,1932778.0,21410.0
2021-06-07,Tamil Nadu,2237233,27005,1965939.0,20421.0
2021-06-08,Tamil Nadu,2256681,27356,1997299.0,19448.0
2021-06-09,Tamil Nadu,2274704,27765,2028344.0,18023.0
2021-06-10,Tamil Nadu,2292025,28170,2059597.0,17321.0
2021-06-11,Tamil Nadu,2308838,28528,2091646.0,16813.0
2021-06-12,Tamil Nadu,2324597,28906,2120889.0,15759.0
2021-06-13,Tamil Nadu,2339705,29280,2148352.0,15108.0
2021-06-14,Tamil Nadu,2353721,29547,2174247.0,14016.0
2021-06-15,Tamil Nadu,2366493,29801,2199808.0,12772.0
2021-06-16,Tamil Nadu,2378298,30068,2223015.0,11805.0
2021-06-17,Tamil Nadu,2388746,30338,2244073.0,10448.0
2021-06-18,Tamil Nadu,2397864,30548,2266793.0,9118.0
2021-06-19,Tamil Nadu,2406497,30835,2286653.0,8633.0
