Year of Date,Month of Date,State/UnionTerritory,Confirmed,Cured,Deaths,Confirmed Foreign National,Confirmed Indian National,Date,Sno,Time
2021,August,Uttar Pradesh,1708716,1685357,22773,-,-,8/8/2021,18001,12/30/1899 8:00:00 AM
2021,August,Uttar Pradesh,1708772,1685406,22773,-,-,8/9/2021,18037,12/30/1899 8:00:00 AM
2021,August,Uttar Pradesh,1708793,1685449,22774,-,-,8/10/2021,18073,12/30/1899 8:00:00 AM
2021,August,Uttar Pradesh,1708812,1685492,22775,-,-,8/11/2021,18109,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,102264,97520,1727,-,-,4/5/2021,13500,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,102811,97881,1729,-,-,4/6/2021,13536,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,103602,98259,1736,-,-,4/7/2021,13572,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,104711,98444,1741,-,-,4/8/2021,13608,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,105498,98712,1744,-,-,4/9/2021,13644,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,106246,99113,1749,-,-,4/10/2021,13680,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,107479,99486,1752,-,-,4/11/2021,13716,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,108812,99729,1760,-,-,4/12/2021,13752,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,110146,100533,1767,-,-,4/13/2021,13788,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,112071,100938,1780,-,-,4/14/2021,13824,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,114024,101461,1793,-,-,4/15/2021,13860,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,116244,101958,1802,-,-,4/16/2021,13896,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,118646,103281,1819,-,-,4/17/2021,13932,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,121403,104161,1856,-,-,4/18/2021,13968,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,124033,104872,1868,-,-,4/19/2021,14004,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,126193,105437,1892,-,-,4/20/2021,14040,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,129205,106272,1919,-,-,4/21/2021,14076,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,134012,107166,1953,-,-,4/22/2021,14112,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,138010,109058,1972,-,-,4/23/2021,14148,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,142349,110379,2021,-,-,4/24/2021,14184,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,147433,112001,2102,-,-,4/25/2021,14220,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,151801,113791,2146,-,-,4/26/2021,14256,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,156859,115615,2213,-,-,4/27/2021,14292,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,162562,117221,2309,-,-,4/28/2021,14328,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,168616,120816,2417,-,-,4/29/2021,14364,12/30/1899 8:00:00 AM
2021,April,Uttarakhand,174867,124046,2502,-,-,4/30/2021,14400,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,180521,128405,2624,-,-,5/1/2021,14436,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,186014,132156,2731,-,-,5/2/2021,14472,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,191620,135206,2802,-,-,5/3/2021,14508,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,197023,138657,2930,-,-,5/4/2021,14544,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,204051,144409,3015,-,-,5/5/2021,14580,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,211834,149166,3142,-,-,5/6/2021,14616,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,220351,154147,3293,-,-,5/7/2021,14652,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,229993,158872,3430,-,-,5/8/2021,14688,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,238383,163661,3548,-,-,5/9/2021,14724,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,244273,166431,3728,-,-,5/10/2021,14760,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,249814,171438,3896,-,-,5/11/2021,14796,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,256934,176420,4014,-,-,5/12/2021,14832,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,264683,183478,4123,-,-,5/13/2021,14868,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,271810,189261,4245,-,-,5/14/2021,14904,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,277585,193780,4426,-,-,5/15/2021,14940,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,283239,198616,4623,-,-,5/16/2021,14976,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,287286,203673,4811,-,-,5/17/2021,15012,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,291005,207363,5034,-,-,5/18/2021,15048,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,295790,214426,5132,-,-,5/19/2021,15084,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,300282,221785,5325,-,-,5/20/2021,15120,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,303940,229813,5484,-,-,5/21/2021,15156,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,307566,238593,5600,-,-,5/22/2021,15192,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,310469,246806,5734,-,-,5/23/2021,15228,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,313519,252979,5805,-,-,5/24/2021,15264,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,315590,260084,5927,-,-,5/25/2021,15300,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,318346,266758,6020,-,-,5/26/2021,15336,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,321337,271704,6113,-,-,5/27/2021,15372,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,323483,278045,6201,-,-,5/28/2021,15408,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,325425,285170,6261,-,-,5/29/2021,15444,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,327112,289642,6360,-,-,5/30/2021,15480,12/30/1899 8:00:00 AM
2021,May,Uttarakhand,328338,291580,6401,-,-,5/31/2021,15516,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,329494,294671,6452,-,-,6/1/2021,15552,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,330475,296762,6497,-,-,6/2/2021,15588,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,331478,299577,6535,-,-,6/3/2021,15624,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,332067,302964,6573,-,-,6/4/2021,15660,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,332959,307045,6631,-,-,6/5/2021,15696,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,333578,309609,6664,-,-,6/6/2021,15732,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,334024,311200,6699,-,-,6/7/2021,15768,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,334419,313566,6731,-,-,6/8/2021,15804,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,334965,316283,6797,-,-,6/9/2021,15840,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,335478,319371,6849,-,-,6/10/2021,15876,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,335866,322347,6878,-,-,6/11/2021,15912,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,336153,323967,6909,-,-,6/12/2021,15948,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,336616,324667,6928,-,-,6/13/2021,15984,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,336879,325311,6935,-,-,6/14/2021,16020,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,337175,326307,6960,-,-,6/15/2021,16056,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,337449,326822,6985,-,-,6/16/2021,16092,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,337802,327233,6997,-,-,6/17/2021,16128,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,338066,327584,7011,-,-,6/18/2021,16164,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,338288,328040,7017,-,-,6/19/2021,16200,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,338508,328262,7026,-,-,6/20/2021,16236,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,338644,328473,7035,-,-,6/21/2021,16272,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,338807,328799,7044,-,-,6/22/2021,16308,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,338978,329030,7052,-,-,6/23/2021,16344,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,339127,329182,7068,-,-,6/24/2021,16380,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,339245,329432,7074,-,-,6/25/2021,16416,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,339373,329663,7083,-,-,6/26/2021,16452,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,339537,329941,7086,-,-,6/27/2021,16488,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,339619,330066,7088,-,-,6/28/2021,16524,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,339739,330353,7092,-,-,6/29/2021,16560,12/30/1899 8:00:00 AM
2021,June,Uttarakhand,339933,330593,7095,-,-,6/30/2021,16596,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,340255,330838,7316,-,-,7/1/2021,16632,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,340379,331089,7324,-,-,7/2/2021,16668,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,340488,331297,7327,-,-,7/3/2021,16704,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,340646,331494,7331,-,-,7/4/2021,16740,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,340724,331642,7333,-,-,7/5/2021,16776,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,340793,331903,7335,-,-,7/6/2021,16812,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,340882,332006,7338,-,-,7/7/2021,16848,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,340959,332115,7338,-,-,7/8/2021,16884,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341023,332240,7338,-,-,7/9/2021,16920,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341088,332431,7338,-,-,7/10/2021,16956,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341137,332634,7338,-,-,7/11/2021,16992,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341179,332746,7339,-,-,7/12/2021,17028,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341230,332957,7341,-,-,7/13/2021,17064,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341274,333104,7351,-,-,7/14/2021,17100,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341307,333244,7352,-,-,7/15/2021,17136,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341362,333316,7354,-,-,7/16/2021,17172,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341401,333348,7355,-,-,7/17/2021,17208,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341433,333421,7356,-,-,7/18/2021,17244,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341452,333473,7356,-,-,7/19/2021,17280,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341486,333525,7357,-,-,7/20/2021,17316,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341536,333559,7357,-,-,7/21/2021,17352,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341573,333573,7357,-,-,7/22/2021,17388,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341629,333621,7359,-,-,7/23/2021,17424,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341640,333675,7359,-,-,7/24/2021,17460,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341673,333703,7359,-,-,7/25/2021,17496,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341724,333728,7359,-,-,7/26/2021,17532,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341778,333781,7359,-,-,7/27/2021,17568,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341874,333854,7361,-,-,7/28/2021,17604,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341934,333901,7361,-,-,7/29/2021,17640,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,341982,333952,7361,-,-,7/30/2021,17676,12/30/1899 8:00:00 AM
2021,July,Uttarakhand,342023,334016,7362,-,-,7/31/2021,17712,12/30/1899 8:00:00 AM
2021,August,Uttarakhand,342139,334145,7362,-,-,8/1/2021,17748,12/30/1899 8:00:00 AM
2021,August,Uttarakhand,342161,334190,7362,-,-,8/2/2021,17784,12/30/1899 8:00:00 AM
2021,August,Uttarakhand,342198,334261,7363,-,-,8/3/2021,17820,12/30/1899 8:00:00 AM
2021,August,Uttarakhand,342246,334299,7366,-,-,8/4/2021,17856,12/30/1899 8:00:00 AM
2021,August,Uttarakhand,342283,334341,7366,-,-,8/5/2021,17892,12/30/1899 8:00:00 AM
2021,August,Uttarakhand,342307,334408,7366,-,-,8/6/2021,17928,12/30/1899 8:00:00 AM
2021,August,Uttarakhand,342336,334456,7367,-,-,8/7/2021,17964,12/30/1899 8:00:00 AM
2021,August,Uttarakhand,342374,334515,7367,-,-,8/8/2021,18000,12/30/1899 8:00:00 AM
2021,August,Uttarakhand,342392,334562,7367,-,-,8/9/2021,18036,12/30/1899 8:00:00 AM
2021,August,Uttarakhand,342423,334609,7368,-,-,8/10/2021,18072,12/30/1899 8:00:00 AM
2021,August,Uttarakhand,342462,334650,7368,-,-,8/11/2021,18108,12/30/1899 8:00:00 AM
2021,April,West Bengal,593615,573118,10344,-,-,4/5/2021,13502,12/30/1899 8:00:00 AM
2021,April,West Bengal,595576,573782,10348,-,-,4/6/2021,13538,12/30/1899 8:00:00 AM
2021,April,West Bengal,597634,574504,10355,-,-,4/7/2021,13574,12/30/1899 8:00:00 AM
2021,April,West Bengal,600024,575371,10363,-,-,4/8/2021,13610,12/30/1899 8:00:00 AM
2021,April,West Bengal,602807,576328,10370,-,-,4/9/2021,13646,12/30/1899 8:00:00 AM
2021,April,West Bengal,606455,577474,10378,-,-,4/10/2021,13682,12/30/1899 8:00:00 AM
2021,April,West Bengal,610498,578742,10390,-,-,4/11/2021,13718,12/30/1899 8:00:00 AM
2021,April,West Bengal,614896,580515,10400,-,-,4/12/2021,13754,12/30/1899 8:00:00 AM
2021,April,West Bengal,619407,582462,10414,-,-,4/13/2021,13790,12/30/1899 8:00:00 AM
2021,April,West Bengal,624224,584740,10434,-,-,4/14/2021,13826,12/30/1899 8:00:00 AM
2021,April,West Bengal,630116,587037,10458,-,-,4/15/2021,13862,12/30/1899 8:00:00 AM
2021,April,West Bengal,636885,589424,10480,-,-,4/16/2021,13898,12/30/1899 8:00:00 AM
2021,April,West Bengal,643795,592242,10506,-,-,4/17/2021,13934,12/30/1899 8:00:00 AM
2021,April,West Bengal,651508,595668,10540,-,-,4/18/2021,13970,12/30/1899 8:00:00 AM
2021,April,West Bengal,659927,599721,10568,-,-,4/19/2021,14006,12/30/1899 8:00:00 AM
2021,April,West Bengal,668353,604329,10606,-,-,4/20/2021,14042,12/30/1899 8:00:00 AM
2021,April,West Bengal,678172,609134,10652,-,-,4/21/2021,14078,12/30/1899 8:00:00 AM
2021,April,West Bengal,688956,614750,10710,-,-,4/22/2021,14114,12/30/1899 8:00:00 AM
2021,April,West Bengal,700904,621340,10766,-,-,4/23/2021,14150,12/30/1899 8:00:00 AM
2021,April,West Bengal,713780,628218,10825,-,-,4/24/2021,14186,12/30/1899 8:00:00 AM
2021,April,West Bengal,728061,635802,10884,-,-,4/25/2021,14222,12/30/1899 8:00:00 AM
2021,April,West Bengal,743950,644209,10941,-,-,4/26/2021,14258,12/30/1899 8:00:00 AM
2021,April,West Bengal,759942,653984,11009,-,-,4/27/2021,14294,12/30/1899 8:00:00 AM
2021,April,West Bengal,776345,664648,11082,-,-,4/28/2021,14330,12/30/1899 8:00:00 AM
2021,April,West Bengal,793552,676581,11159,-,-,4/29/2021,14366,12/30/1899 8:00:00 AM
2021,April,West Bengal,810955,689466,11248,-,-,4/30/2021,14402,12/30/1899 8:00:00 AM
2021,May,West Bengal,828366,703398,11344,-,-,5/1/2021,14438,12/30/1899 8:00:00 AM
2021,May,West Bengal,845878,717772,11447,-,-,5/2/2021,14474,12/30/1899 8:00:00 AM
2021,May,West Bengal,863393,733359,11539,-,-,5/3/2021,14510,12/30/1899 8:00:00 AM
2021,May,West Bengal,880894,749296,11637,-,-,5/4/2021,14546,12/30/1899 8:00:00 AM
2021,May,West Bengal,898533,765843,11744,-,-,5/5/2021,14582,12/30/1899 8:00:00 AM
2021,May,West Bengal,916635,782916,11847,-,-,5/6/2021,14618,12/30/1899 8:00:00 AM
2021,May,West Bengal,935066,800328,11964,-,-,5/7/2021,14654,12/30/1899 8:00:00 AM
2021,May,West Bengal,954282,818108,12076,-,-,5/8/2021,14690,12/30/1899 8:00:00 AM
2021,May,West Bengal,973718,836351,12203,-,-,5/9/2021,14726,12/30/1899 8:00:00 AM
2021,May,West Bengal,993159,854805,12327,-,-,5/10/2021,14762,12/30/1899 8:00:00 AM
2021,May,West Bengal,1012604,873480,12461,-,-,5/11/2021,14798,12/30/1899 8:00:00 AM
2021,May,West Bengal,1032740,892474,12593,-,-,5/12/2021,14834,12/30/1899 8:00:00 AM
2021,May,West Bengal,1053117,911705,12728,-,-,5/13/2021,14870,12/30/1899 8:00:00 AM
2021,May,West Bengal,1073956,930886,12857,-,-,5/14/2021,14906,12/30/1899 8:00:00 AM
2021,May,West Bengal,1094802,950017,12993,-,-,5/15/2021,14942,12/30/1899 8:00:00 AM
2021,May,West Bengal,1114313,969228,13137,-,-,5/16/2021,14978,12/30/1899 8:00:00 AM
2021,May,West Bengal,1133430,988341,13284,-,-,5/17/2021,15014,12/30/1899 8:00:00 AM
2021,May,West Bengal,1152433,1007442,13431,-,-,5/18/2021,15050,12/30/1899 8:00:00 AM
2021,May,West Bengal,1171861,1026492,13576,-,-,5/19/2021,15086,12/30/1899 8:00:00 AM
2021,May,West Bengal,1190867,1045643,13733,-,-,5/20/2021,15122,12/30/1899 8:00:00 AM
2021,May,West Bengal,1209958,1064553,13895,-,-,5/21/2021,15158,12/30/1899 8:00:00 AM
2021,May,West Bengal,1229805,1083570,14054,-,-,5/22/2021,15194,12/30/1899 8:00:00 AM
2021,May,West Bengal,1248668,1102772,14208,-,-,5/23/2021,15230,12/30/1899 8:00:00 AM
2021,May,West Bengal,1267090,1122201,14364,-,-,5/24/2021,15266,12/30/1899 8:00:00 AM
2021,May,West Bengal,1284973,1141871,14517,-,-,5/25/2021,15302,12/30/1899 8:00:00 AM
2021,May,West Bengal,1301978,1160928,14674,-,-,5/26/2021,15338,12/30/1899 8:00:00 AM
2021,May,West Bengal,1318203,1179999,14827,-,-,5/27/2021,15374,12/30/1899 8:00:00 AM
2021,May,West Bengal,1331249,1199120,14975,-,-,5/28/2021,15410,12/30/1899 8:00:00 AM
2021,May,West Bengal,1343442,1218516,15120,-,-,5/29/2021,15446,12/30/1899 8:00:00 AM
2021,May,West Bengal,1354956,1237290,15268,-,-,5/30/2021,15482,12/30/1899 8:00:00 AM
2021,May,West Bengal,1366240,1255932,15410,-,-,5/31/2021,15518,12/30/1899 8:00:00 AM
2021,June,West Bengal,1376377,1273788,15541,-,-,6/1/2021,15554,12/30/1899 8:00:00 AM
2021,June,West Bengal,1385801,1291510,15678,-,-,6/2/2021,15590,12/30/1899 8:00:00 AM
2021,June,West Bengal,1394724,1308896,15813,-,-,6/3/2021,15626,12/30/1899 8:00:00 AM
2021,June,West Bengal,1403535,1325834,15921,-,-,6/4/2021,15662,12/30/1899 8:00:00 AM
2021,June,West Bengal,1411448,1342391,16034,-,-,6/5/2021,15698,12/30/1899 8:00:00 AM
2021,June,West Bengal,1419130,1358537,16152,-,-,6/6/2021,15734,12/30/1899 8:00:00 AM
2021,June,West Bengal,1426132,1374419,16259,-,-,6/7/2021,15770,12/30/1899 8:00:00 AM
2021,June,West Bengal,1432019,1388771,16362,-,-,6/8/2021,15806,12/30/1899 8:00:00 AM
2021,June,West Bengal,1437446,1401061,16460,-,-,6/9/2021,15842,12/30/1899 8:00:00 AM
2021,June,West Bengal,1442830,1411573,16555,-,-,6/10/2021,15878,12/30/1899 8:00:00 AM
2021,June,West Bengal,1448104,1416743,16642,-,-,6/11/2021,15914,12/30/1899 8:00:00 AM
2021,June,West Bengal,1452987,1421064,16731,-,-,6/12/2021,15950,12/30/1899 8:00:00 AM
2021,June,West Bengal,1457273,1424213,16812,-,-,6/13/2021,15986,12/30/1899 8:00:00 AM
2021,June,West Bengal,1461257,1426710,16896,-,-,6/14/2021,16022,12/30/1899 8:00:00 AM
2021,June,West Bengal,1464776,1428881,16974,-,-,6/15/2021,16058,12/30/1899 8:00:00 AM
2021,June,West Bengal,1468044,1430949,17049,-,-,6/16/2021,16094,12/30/1899 8:00:00 AM
2021,June,West Bengal,1471231,1432961,17118,-,-,6/17/2021,16130,12/30/1899 8:00:00 AM
2021,June,West Bengal,1474249,1434994,17182,-,-,6/18/2021,16166,12/30/1899 8:00:00 AM
2021,June,West Bengal,1477037,1437106,17240,-,-,6/19/2021,16202,12/30/1899 8:00:00 AM
2021,June,West Bengal,1479523,1439215,17295,-,-,6/20/2021,16238,12/30/1899 8:00:00 AM
2021,June,West Bengal,1481707,1441343,17348,-,-,6/21/2021,16274,12/30/1899 8:00:00 AM
2021,June,West Bengal,1483586,1443456,17390,-,-,6/22/2021,16310,12/30/1899 8:00:00 AM
2021,June,West Bengal,1485438,1445493,17437,-,-,6/23/2021,16346,12/30/1899 8:00:00 AM
2021,June,West Bengal,1487363,1447510,17475,-,-,6/24/2021,16382,12/30/1899 8:00:00 AM
2021,June,West Bengal,1489286,1449462,17516,-,-,6/25/2021,16418,12/30/1899 8:00:00 AM
2021,June,West Bengal,1491219,1451437,17551,-,-,6/26/2021,16454,12/30/1899 8:00:00 AM
2021,June,West Bengal,1493113,1453431,17583,-,-,6/27/2021,16490,12/30/1899 8:00:00 AM
2021,June,West Bengal,1494949,1455453,17612,-,-,6/28/2021,16526,12/30/1899 8:00:00 AM
2021,June,West Bengal,1496710,1457486,17644,-,-,6/29/2021,16562,12/30/1899 8:00:00 AM
2021,June,West Bengal,1498305,1459510,17679,-,-,6/30/2021,16598,12/30/1899 8:00:00 AM
2021,July,West Bengal,1499783,1461490,17708,-,-,7/1/2021,16634,12/30/1899 8:00:00 AM
2021,July,West Bengal,1501284,1463379,17735,-,-,7/2/2021,16670,12/30/1899 8:00:00 AM
2021,July,West Bengal,1502706,1465219,17758,-,-,7/3/2021,16706,12/30/1899 8:00:00 AM
2021,July,West Bengal,1504097,1467038,17779,-,-,7/4/2021,16742,12/30/1899 8:00:00 AM
2021,July,West Bengal,1505394,1468815,17799,-,-,7/5/2021,16778,12/30/1899 8:00:00 AM
2021,July,West Bengal,1506279,1470512,17817,-,-,7/6/2021,16814,12/30/1899 8:00:00 AM
2021,July,West Bengal,1507241,1472132,17834,-,-,7/7/2021,16850,12/30/1899 8:00:00 AM
2021,July,West Bengal,1508223,1473718,17850,-,-,7/8/2021,16886,12/30/1899 8:00:00 AM
2021,July,West Bengal,1509218,1475208,17867,-,-,7/9/2021,16922,12/30/1899 8:00:00 AM
2021,July,West Bengal,1510208,1476632,17886,-,-,7/10/2021,16958,12/30/1899 8:00:00 AM
2021,July,West Bengal,1511205,1477998,17903,-,-,7/11/2021,16994,12/30/1899 8:00:00 AM
2021,July,West Bengal,1512129,1479312,17916,-,-,7/12/2021,17030,12/30/1899 8:00:00 AM
2021,July,West Bengal,1513014,1480556,17927,-,-,7/13/2021,17066,12/30/1899 8:00:00 AM
2021,July,West Bengal,1513877,1481742,17944,-,-,7/14/2021,17102,12/30/1899 8:00:00 AM
2021,July,West Bengal,1514708,1482903,17958,-,-,7/15/2021,17138,12/30/1899 8:00:00 AM
2021,July,West Bengal,1515599,1483992,17970,-,-,7/16/2021,17174,12/30/1899 8:00:00 AM
2021,July,West Bengal,1516481,1485017,17980,-,-,7/17/2021,17210,12/30/1899 8:00:00 AM
2021,July,West Bengal,1517380,1486059,17988,-,-,7/18/2021,17246,12/30/1899 8:00:00 AM
2021,July,West Bengal,1518181,1487071,17999,-,-,7/19/2021,17282,12/30/1899 8:00:00 AM
2021,July,West Bengal,1518847,1488077,18011,-,-,7/20/2021,17318,12/30/1899 8:00:00 AM
2021,July,West Bengal,1519599,1489069,18021,-,-,7/21/2021,17354,12/30/1899 8:00:00 AM
2021,July,West Bengal,1520468,1490050,18027,-,-,7/22/2021,17390,12/30/1899 8:00:00 AM
2021,July,West Bengal,1521261,1491016,18040,-,-,7/23/2021,17426,12/30/1899 8:00:00 AM
2021,July,West Bengal,1522103,1491958,18056,-,-,7/24/2021,17462,12/30/1899 8:00:00 AM
2021,July,West Bengal,1522833,1492878,18064,-,-,7/25/2021,17498,12/30/1899 8:00:00 AM
2021,July,West Bengal,1523639,1493770,18073,-,-,7/26/2021,17534,12/30/1899 8:00:00 AM
2021,July,West Bengal,1524296,1494645,18085,-,-,7/27/2021,17570,12/30/1899 8:00:00 AM
2021,July,West Bengal,1524958,1495483,18095,-,-,7/28/2021,17606,12/30/1899 8:00:00 AM
2021,July,West Bengal,1525773,1496294,18109,-,-,7/29/2021,17642,12/30/1899 8:00:00 AM
2021,July,West Bengal,1526539,1497116,18123,-,-,7/30/2021,17678,12/30/1899 8:00:00 AM
2021,July,West Bengal,1527250,1497951,18128,-,-,7/31/2021,17714,12/30/1899 8:00:00 AM
2021,August,West Bengal,1528019,1498770,18136,-,-,8/1/2021,17750,12/30/1899 8:00:00 AM
2021,August,West Bengal,1528720,1499597,18149,-,-,8/2/2021,17786,12/30/1899 8:00:00 AM
2021,August,West Bengal,1529295,1500331,18161,-,-,8/3/2021,17822,12/30/1899 8:00:00 AM
2021,August,West Bengal,1530024,1501087,18170,-,-,8/4/2021,17858,12/30/1899 8:00:00 AM
2021,August,West Bengal,1530850,1501925,18180,-,-,8/5/2021,17894,12/30/1899 8:00:00 AM
2021,August,West Bengal,1531662,1502748,18193,-,-,8/6/2021,17930,12/30/1899 8:00:00 AM
2021,August,West Bengal,1532379,1503535,18202,-,-,8/7/2021,17966,12/30/1899 8:00:00 AM
2021,August,West Bengal,1533128,1504326,18217,-,-,8/8/2021,18002,12/30/1899 8:00:00 AM
2021,August,West Bengal,1533803,1505089,18229,-,-,8/9/2021,18038,12/30/1899 8:00:00 AM
2021,August,West Bengal,1534360,1505808,18240,-,-,8/10/2021,18074,12/30/1899 8:00:00 AM
2021,August,West Bengal,1534999,1506532,18252,-,-,8/11/2021,18110,12/30/1899 8:00:00 AM
2020,April,Andaman and Nicobar Islands,11,10,0,,,4/17/2020,1026,12/30/1899 5:00:00 PM
2020,April,Andaman and Nicobar Islands,12,11,0,,,4/18/2020,1059,12/30/1899 5:00:00 PM
2020,April,Andaman and Nicobar Islands,14,11,0,,,4/19/2020,1092,12/30/1899 5:00:00 PM
2020,April,Andaman and Nicobar Islands,15,11,0,,,4/20/2020,1125,12/30/1899 5:00:00 PM
2020,April,Andaman and Nicobar Islands,16,11,0,,,4/21/2020,1158,12/30/1899 5:00:00 PM
2020,April,Andaman and Nicobar Islands,17,11,0,,,4/22/2020,1191,12/30/1899 5:00:00 PM
2020,April,Andaman and Nicobar Islands,18,11,0,,,4/23/2020,1223,12/30/1899 5:00:00 PM
